branch,compressor,metric,higher_is_better,compression_ratio,metric_value,chunk_size,config_note
phi,sz3,psnr,True,5.801985740661621,40.732303619384766,524288,relErrorBound=0.0e+00
phi,sz3,psnr,True,5.8545756340026855,40.73225402832031,1048576,relErrorBound=0.0e+00
phi,sz3,psnr,True,6.357749938964844,40.6729736328125,1048576,relErrorBound=0.0e+00
phi,sz3,psnr,True,8.2815523147583,28.047006607055664,65536,relErrorBound=0.0e+00
phi,sz3,psnr,True,8.371627807617188,28.04471206665039,131072,relErrorBound=0.0e+00
phi,sz3,psnr,True,8.520479202270508,28.044584274291992,262144,relErrorBound=0.0e+00
phi,sz3,psnr,True,8.597601890563965,28.04408836364746,524288,relErrorBound=0.0e+00
phi,sz3,psnr,True,8.637275695800781,28.0437126159668,1048576,relErrorBound=0.0e+00
phi,sz3,psnr,True,11.27099609375,27.01189041137696,1048576,relErrorBound=0.0e+00
phi,sz3,psnr,True,11.30707550048828,24.77690887451172,131072,relErrorBound=1.0e-01
phi,sz3,psnr,True,11.595166206359863,24.776775360107425,262144,relErrorBound=1.0e-01
phi,sz3,psnr,True,11.683963775634766,24.77667236328125,524288,relErrorBound=1.0e-01
phi,sz3,psnr,True,11.729955673217772,24.77665328979492,1048576,relErrorBound=1.0e-01
phi,sz3,psnr,True,11.97573184967041,24.77167320251465,32768,relErrorBound=1.0e-01
phi,sz3,psnr,True,12.470340728759766,24.77154922485352,65536,relErrorBound=1.0e-01
phi,sz3,psnr,True,12.749101638793944,24.7714900970459,131072,relErrorBound=1.0e-01
phi,sz3,psnr,True,12.890396118164062,24.771461486816406,262144,relErrorBound=1.0e-01
phi,sz3,psnr,True,12.961766242980955,24.77144241333008,524288,relErrorBound=1.0e-01
phi,sz3,psnr,True,13.00045680999756,24.771434783935547,1048576,relErrorBound=1.0e-01
phi,sz3,psnr,True,9572.900390625,10.776981353759766,1048576,relErrorBound=1.0e+00
phi,sz3,wasserstein_distance,False,1.0784265995025637,0.0,16384,relErrorBound=1.0e-03
phi,sz3,wasserstein_distance,False,1.1483269929885864,3.26363297062926e-05,16384,relErrorBound=1.0e-03
phi,sz3,wasserstein_distance,False,2.0637848377227783,6.336514343274757e-05,65536,relErrorBound=1.0e-03
phi,sz3,wasserstein_distance,False,2.4193875789642334,6.492107058875263e-05,131072,relErrorBound=1.0e-03
phi,sz3,wasserstein_distance,False,2.7047111988067627,6.5418760641478e-05,262144,relErrorBound=1.0e-03
phi,sz3,wasserstein_distance,False,3.0267786979675293,6.570432014996186e-05,1048576,relErrorBound=1.0e-03
phi,sz3,wasserstein_distance,False,3.248488187789917,7.161396933952346e-05,1048576,relErrorBound=1.0e-03
phi,sz3,wasserstein_distance,False,3.296752691268921,8.457749208901078e-05,1048576,relErrorBound=0.0e+00
phi,sz3,wasserstein_distance,False,3.518141269683838,9.480840526521206e-05,1048576,relErrorBound=0.0e+00
phi,sz3,wasserstein_distance,False,3.523965120315552,0.0001071936276275,1048576,relErrorBound=0.0e+00
phi,sz3,wasserstein_distance,False,3.604114055633545,0.0003264831902924,32768,relErrorBound=0.0e+00
phi,sz3,wasserstein_distance,False,4.200527667999268,0.0003387327305972,131072,relErrorBound=0.0e+00
phi,sz3,wasserstein_distance,False,4.500909805297852,0.0003447724157012,1048576,relErrorBound=0.0e+00
phi,sz3,wasserstein_distance,False,4.846317768096924,0.0003988470707554,1048576,relErrorBound=0.0e+00
phi,sz3,wasserstein_distance,False,4.945618152618408,0.0005621659802272,131072,relErrorBound=1.0e-02
phi,sz3,wasserstein_distance,False,5.105546951293945,0.0005757050821557,1048576,relErrorBound=1.0e-02
phi,sz3,wasserstein_distance,False,5.178997993469238,0.0009686954435892,524288,relErrorBound=0.0e+00
phi,sz3,wasserstein_distance,False,5.240684509277344,0.0009708759607747,1048576,relErrorBound=0.0e+00
phi,sz3,wasserstein_distance,False,5.59119176864624,0.0011973731452599,131072,relErrorBound=0.0e+00
phi,sz3,wasserstein_distance,False,5.697711944580078,0.0012064450420439,524288,relErrorBound=0.0e+00
phi,sz3,wasserstein_distance,False,5.738244533538818,0.0012126910733059,1048576,relErrorBound=0.0e+00
phi,sz3,wasserstein_distance,False,5.8545756340026855,0.0075849257409572,1048576,relErrorBound=0.0e+00
phi,sz3,wasserstein_distance,False,7.92462158203125,0.0139258941635489,32768,relErrorBound=0.0e+00
phi,sz3,wasserstein_distance,False,8.371627807617188,0.0141039220616221,131072,relErrorBound=0.0e+00
phi,sz3,wasserstein_distance,False,8.637275695800781,0.0141142699867486,1048576,relErrorBound=0.0e+00
phi,sz3,wasserstein_distance,False,9.069575309753418,0.0181276928633451,32768,relErrorBound=0.0e+00
phi,sz3,wasserstein_distance,False,9.52102756500244,0.0181815307587385,131072,relErrorBound=0.0e+00
phi,sz3,wasserstein_distance,False,9.793829917907717,0.0182988494634628,1048576,relErrorBound=0.0e+00
phi,sz3,wasserstein_distance,False,9.87082862854004,0.0266252160072326,32768,relErrorBound=1.0e-01
phi,sz3,wasserstein_distance,False,10.585286140441896,0.0268721505999565,262144,relErrorBound=1.0e-01
phi,sz3,wasserstein_distance,False,10.79197597503662,0.0270325448364019,524288,relErrorBound=1.0e-01
phi,sz3,wasserstein_distance,False,10.904126167297363,0.0270380545407533,1048576,relErrorBound=1.0e-01
phi,sz3,wasserstein_distance,False,11.683963775634766,0.1294029504060745,524288,relErrorBound=1.0e-01
phi,sz3,wasserstein_distance,False,11.729955673217772,0.1294141709804535,1048576,relErrorBound=1.0e-01
phi,sz3,wasserstein_distance,False,11.97573184967041,0.3138662576675415,32768,relErrorBound=1.0e-01
phi,sz3,wasserstein_distance,False,12.470340728759766,0.3139658868312835,65536,relErrorBound=1.0e-01
phi,sz3,wasserstein_distance,False,12.749101638793944,0.3140124976634979,131072,relErrorBound=1.0e-01
phi,sz3,wasserstein_distance,False,12.890396118164062,0.3140356838703155,262144,relErrorBound=1.0e-01
phi,sz3,wasserstein_distance,False,12.961766242980955,0.3140509724617004,524288,relErrorBound=1.0e-01
phi,sz3,wasserstein_distance,False,13.00045680999756,0.3140538334846496,1048576,relErrorBound=1.0e-01
phi,sz3,wasserstein_distance,False,43.82390594482422,0.4819006323814392,32768,relErrorBound=1.0e+00
phi,sz3,wasserstein_distance,False,51.54178237915039,0.4861373603343963,65536,relErrorBound=1.0e+00
phi,sz3,wasserstein_distance,False,56.47893524169922,0.4869498610496521,131072,relErrorBound=1.0e+00
phi,sz3,wasserstein_distance,False,59.64607620239258,0.4880068898200989,262144,relErrorBound=1.0e+00
phi,sz3,wasserstein_distance,False,62.81296920776367,0.4893950521945953,524288,relErrorBound=1.0e+00
phi,sz3,wasserstein_distance,False,63.61092376708984,0.4895310699939728,1048576,relErrorBound=1.0e+00
phi,sz3,wasserstein_distance,False,68.87468719482422,0.5257156491279602,131072,relErrorBound=1.0e+00
phi,sz3,wasserstein_distance,False,77.0849838256836,0.540683388710022,262144,relErrorBound=1.0e+00
phi,sz3,wasserstein_distance,False,81.90472412109375,0.5419366955757141,524288,relErrorBound=1.0e+00
phi,sz3,wasserstein_distance,False,83.36004638671875,0.54236900806427,1048576,relErrorBound=1.0e+00
phi,sz3,wasserstein_distance,False,130.95315551757812,1.562620997428894,16384,relErrorBound=1.0e+00
phi,sz3,wasserstein_distance,False,134.6043243408203,1.5647798776626587,16384,relErrorBound=1.0e+00
phi,sz3,wasserstein_distance,False,7080.88671875,1.57366943359375,1048576,relErrorBound=1.0e+00
phi,sz3,wasserstein_distance,False,9572.900390625,1.573698878288269,1048576,relErrorBound=1.0e+00
phi,sz3,ks_statistic,False,1.0784265995025637,0.0,16384,relErrorBound=1.0e-03
phi,sz3,ks_statistic,False,1.1483269929885864,5.829334259033203e-05,16384,relErrorBound=1.0e-03
phi,sz3,ks_statistic,False,2.0637848377227783,0.0002076029777526,65536,relErrorBound=1.0e-03
phi,sz3,ks_statistic,False,2.4193875789642334,0.0002233982086181,131072,relErrorBound=1.0e-03
phi,sz3,ks_statistic,False,2.7047111988067627,0.0002245306968688,262144,relErrorBound=1.0e-03
phi,sz3,ks_statistic,False,3.0267786979675293,0.000227928161621,1048576,relErrorBound=1.0e-03
phi,sz3,ks_statistic,False,3.248488187789917,0.0002391934394836,1048576,relErrorBound=1.0e-03
phi,sz3,ks_statistic,False,3.296752691268921,0.0003362326824571,1048576,relErrorBound=0.0e+00
phi,sz3,ks_statistic,False,3.518141269683838,0.0003975368745159,1048576,relErrorBound=0.0e+00
phi,sz3,ks_statistic,False,3.523965120315552,0.0004118680953979,1048576,relErrorBound=0.0e+00
phi,sz3,ks_statistic,False,3.927956342697144,0.0017082425765693,65536,relErrorBound=0.0e+00
phi,sz3,ks_statistic,False,4.200527667999268,0.0017101230332627,131072,relErrorBound=0.0e+00
phi,sz3,ks_statistic,False,4.3631911277771,0.0017270476091653,262144,relErrorBound=0.0e+00
phi,sz3,ks_statistic,False,4.452659130096436,0.0017319368198513,524288,relErrorBound=0.0e+00
phi,sz3,ks_statistic,False,4.500909805297852,0.0017353217117488,1048576,relErrorBound=0.0e+00
phi,sz3,ks_statistic,False,4.660056114196777,0.0020279269665479,131072,relErrorBound=0.0e+00
phi,sz3,ks_statistic,False,4.726282596588135,0.0020324401557445,262144,relErrorBound=0.0e+00
phi,sz3,ks_statistic,False,4.846317768096924,0.002040714258328,1048576,relErrorBound=0.0e+00
phi,sz3,ks_statistic,False,4.9052510261535645,0.0024521667510271,1048576,relErrorBound=0.0e+00
phi,sz3,ks_statistic,False,4.9883012771606445,0.0025461914483457,262144,relErrorBound=1.0e-02
phi,sz3,ks_statistic,False,5.064908504486084,0.0025619878433644,524288,relErrorBound=1.0e-02
phi,sz3,ks_statistic,False,5.105546951293945,0.0025642444379627,1048576,relErrorBound=1.0e-02
phi,sz3,ks_statistic,False,5.159036159515381,0.0027526698540896,1048576,relErrorBound=1.0e-02
phi,sz3,ks_statistic,False,5.178997993469238,0.0034721477422863,524288,relErrorBound=0.0e+00
phi,sz3,ks_statistic,False,5.240684509277344,0.003485687309876,1048576,relErrorBound=0.0e+00
phi,sz3,ks_statistic,False,5.8545756340026855,0.0039437762461602,1048576,relErrorBound=0.0e+00
phi,sz3,ks_statistic,False,7.92462158203125,0.0172840151935815,32768,relErrorBound=0.0e+00
phi,sz3,ks_statistic,False,8.2815523147583,0.0173201207071542,65536,relErrorBound=0.0e+00
phi,sz3,ks_statistic,False,8.597601890563965,0.0173314027488231,524288,relErrorBound=0.0e+00
phi,sz3,ks_statistic,False,8.637275695800781,0.0173438135534524,1048576,relErrorBound=0.0e+00
phi,sz3,ks_statistic,False,9.750739097595217,0.0203311704099178,524288,relErrorBound=0.0e+00
phi,sz3,ks_statistic,False,9.793829917907717,0.0203729178756475,1048576,relErrorBound=0.0e+00
phi,sz3,ks_statistic,False,9.87082862854004,0.0253874491900205,32768,relErrorBound=1.0e-01
phi,sz3,ks_statistic,False,10.217013359069824,0.0255055427551269,65536,relErrorBound=1.0e-01
phi,sz3,ks_statistic,False,10.585286140441896,0.0256525985896587,262144,relErrorBound=1.0e-01
phi,sz3,ks_statistic,False,10.79197597503662,0.0256770439445972,524288,relErrorBound=1.0e-01
phi,sz3,ks_statistic,False,10.904126167297363,0.0256834384053945,1048576,relErrorBound=1.0e-01
phi,sz3,ks_statistic,False,11.729955673217772,0.0559056401252746,1048576,relErrorBound=1.0e-01
phi,sz3,ks_statistic,False,63.61092376708984,0.0812581107020378,1048576,relErrorBound=1.0e+00
phi,sz3,ks_statistic,False,68.87468719482422,0.1006783694028854,131072,relErrorBound=1.0e+00
phi,sz3,ks_statistic,False,77.0849838256836,0.1088968962430954,262144,relErrorBound=1.0e+00
phi,sz3,ks_statistic,False,81.90472412109375,0.1096415668725967,524288,relErrorBound=1.0e+00
phi,sz3,ks_statistic,False,83.36004638671875,0.109756663441658,1048576,relErrorBound=1.0e+00
phi,sz3,ks_statistic,False,130.95315551757812,0.5083345770835876,16384,relErrorBound=1.0e+00
phi,sz3,ks_statistic,False,134.6043243408203,0.5106956958770752,16384,relErrorBound=1.0e+00
phi,sz3,ks_statistic,False,7080.88671875,0.5146327018737793,1048576,relErrorBound=1.0e+00
phi,sz3,ks_statistic,False,9572.900390625,0.514653742313385,1048576,relErrorBound=1.0e+00
phi,sz3,mse,False,1.0784265995025637,0.0,16384,relErrorBound=1.0e-03
phi,sz3,mse,False,1.1483269929885864,2.9172229005780537e-06,16384,relErrorBound=1.0e-03
phi,sz3,mse,False,1.642167091369629,9.752349797054194e-06,32768,relErrorBound=1.0e-03
phi,sz3,mse,False,2.0637848377227783,9.762876288732514e-06,65536,relErrorBound=1.0e-03
phi,sz3,mse,False,2.4193875789642334,9.763229172676802e-06,131072,relErrorBound=1.0e-03
phi,sz3,mse,False,3.0267786979675293,9.77275976765668e-06,1048576,relErrorBound=1.0e-03
phi,sz3,mse,False,3.15411376953125,1.3110148756823037e-05,524288,relErrorBound=1.0e-03
phi,sz3,mse,False,3.248488187789917,1.3110850886732806e-05,1048576,relErrorBound=1.0e-03
phi,sz3,mse,False,3.3771142959594727,1.3154620319255628e-05,262144,relErrorBound=1.0e-03
phi,sz3,mse,False,3.4688165187835693,1.3154953194316477e-05,524288,relErrorBound=1.0e-03
phi,sz3,mse,False,3.512458324432373,1.3155125998309812e-05,1048576,relErrorBound=1.0e-03
phi,sz3,mse,False,3.518141269683838,3.322403063066304e-05,1048576,relErrorBound=0.0e+00
phi,sz3,mse,False,3.7955784797668457,3.3324991818517447e-05,1048576,relErrorBound=0.0e+00
phi,sz3,mse,False,4.200527667999268,0.0006192452856339,131072,relErrorBound=0.0e+00
phi,sz3,mse,False,4.500909805297852,0.0006195558817125,1048576,relErrorBound=0.0e+00
phi,sz3,mse,False,5.319988250732422,0.0008305390947498,1048576,relErrorBound=0.0e+00
phi,sz3,mse,False,5.362179756164551,0.0013141126837581,65536,relErrorBound=1.0e-02
phi,sz3,mse,False,5.406702518463135,0.00131434306968,131072,relErrorBound=1.0e-02
phi,sz3,mse,False,5.498492240905762,0.001314447959885,262144,relErrorBound=1.0e-02
phi,sz3,mse,False,5.544996738433838,0.0013145109405741,524288,relErrorBound=1.0e-02
phi,sz3,mse,False,5.567422866821289,0.0013145311968401,1048576,relErrorBound=1.0e-02
phi,sz3,mse,False,5.59119176864624,0.0033333851024508,131072,relErrorBound=0.0e+00
phi,sz3,mse,False,5.632060050964356,0.0033340684603899,262144,relErrorBound=0.0e+00
phi,sz3,mse,False,5.697711944580078,0.0033343525137752,524288,relErrorBound=0.0e+00
phi,sz3,mse,False,5.738244533538818,0.0033347003627568,1048576,relErrorBound=0.0e+00
phi,sz3,mse,False,5.794711589813232,0.0033352375030517,262144,relErrorBound=0.0e+00
phi,sz3,mse,False,5.801985740661621,0.0033352540340274,524288,relErrorBound=0.0e+00
phi,sz3,mse,False,5.8545756340026855,0.0033352910540997,1048576,relErrorBound=0.0e+00
phi,sz3,mse,False,6.357749938964844,0.0033811267931014,1048576,relErrorBound=0.0e+00
phi,sz3,mse,False,8.2815523147583,0.0618953928351402,65536,relErrorBound=0.0e+00
phi,sz3,mse,False,8.371627807617188,0.0619281157851219,131072,relErrorBound=0.0e+00
phi,sz3,mse,False,8.520479202270508,0.0619299486279487,262144,relErrorBound=0.0e+00
phi,sz3,mse,False,8.597601890563965,0.0619370266795158,524288,relErrorBound=0.0e+00
phi,sz3,mse,False,8.637275695800781,0.0619423650205135,1048576,relErrorBound=0.0e+00
phi,sz3,mse,False,11.27099609375,0.0785543322563171,1048576,relErrorBound=0.0e+00
phi,sz3,mse,False,11.30707550048828,0.1314220279455185,131072,relErrorBound=1.0e-01
phi,sz3,mse,False,11.595166206359863,0.1314260363578796,262144,relErrorBound=1.0e-01
phi,sz3,mse,False,11.683963775634766,0.1314291656017303,524288,relErrorBound=1.0e-01
phi,sz3,mse,False,11.729955673217772,0.1314297318458557,1048576,relErrorBound=1.0e-01
phi,sz3,mse,False,11.97573184967041,0.1315805464982986,32768,relErrorBound=1.0e-01
phi,sz3,mse,False,12.470340728759766,0.1315842717885971,65536,relErrorBound=1.0e-01
phi,sz3,mse,False,12.749101638793944,0.1315861046314239,131072,relErrorBound=1.0e-01
phi,sz3,mse,False,12.890396118164062,0.1315870136022567,262144,relErrorBound=1.0e-01
phi,sz3,mse,False,12.961766242980955,0.1315875649452209,524288,relErrorBound=1.0e-01
phi,sz3,mse,False,13.00045680999756,0.1315877437591552,1048576,relErrorBound=1.0e-01
phi,sz3,mse,False,9572.900390625,3.301116943359375,1048576,relErrorBound=1.0e+00
phi,sz3,rel_error_avg,False,1.0784265995025637,0.0,16384,relErrorBound=1.0e-03
phi,sz3,rel_error_avg,False,1.1483269929885864,0.0036503884475678,16384,relErrorBound=1.0e-03
phi,sz3,rel_error_avg,False,1.3498910665512085,0.008334076963365,8192,relErrorBound=1.0e-03
phi,sz3,rel_error_avg,False,1.931047320365905,0.0083371689543128,16384,relErrorBound=1.0e-03
phi,sz3,rel_error_avg,False,2.4954264163970947,0.0083410842344164,32768,relErrorBound=1.0e-03
phi,sz3,rel_error_avg,False,2.9057657718658447,0.0083419680595397,65536,relErrorBound=1.0e-03
phi,sz3,rel_error_avg,False,3.205998182296753,0.0083425007760524,131072,relErrorBound=1.0e-03
phi,sz3,rel_error_avg,False,3.3771142959594727,0.0083427326753735,262144,relErrorBound=1.0e-03
phi,sz3,rel_error_avg,False,3.4688165187835693,0.0083428304642438,524288,relErrorBound=1.0e-03
phi,sz3,rel_error_avg,False,3.512458324432373,0.008342869579792,1048576,relErrorBound=1.0e-03
phi,sz3,rel_error_avg,False,3.7955784797668457,0.0125145409256219,1048576,relErrorBound=0.0e+00
phi,sz3,rel_error_avg,False,5.319988250732422,0.0493831634521484,1048576,relErrorBound=0.0e+00
phi,sz3,rel_error_avg,False,5.362179756164551,0.0597939155995845,65536,relErrorBound=1.0e-02
phi,sz3,rel_error_avg,False,5.406702518463135,0.0597974807024002,131072,relErrorBound=1.0e-02
phi,sz3,rel_error_avg,False,5.498492240905762,0.059799138456583,262144,relErrorBound=1.0e-02
phi,sz3,rel_error_avg,False,5.544996738433838,0.0598001070320606,524288,relErrorBound=1.0e-02
phi,sz3,rel_error_avg,False,5.567422866821289,0.0598004274070262,1048576,relErrorBound=1.0e-02
phi,sz3,rel_error_avg,False,6.357749938964844,0.0882175639271736,1048576,relErrorBound=0.0e+00
phi,sz3,rel_error_avg,False,11.27099609375,0.3036304414272308,1048576,relErrorBound=0.0e+00
phi,sz3,rel_error_avg,False,11.97573184967041,0.3652775585651397,32768,relErrorBound=1.0e-01
phi,sz3,rel_error_avg,False,12.470340728759766,0.3653010725975036,65536,relErrorBound=1.0e-01
phi,sz3,rel_error_avg,False,12.749101638793944,0.3653126358985901,131072,relErrorBound=1.0e-01
phi,sz3,rel_error_avg,False,12.890396118164062,0.365318089723587,262144,relErrorBound=1.0e-01
phi,sz3,rel_error_avg,False,12.961766242980955,0.3653212487697601,524288,relErrorBound=1.0e-01
phi,sz3,rel_error_avg,False,13.00045680999756,0.3653223216533661,1048576,relErrorBound=1.0e-01
phi,sz3,rel_error_avg,False,9572.900390625,1.0,1048576,relErrorBound=1.0e+00
phi,sz3,nrmse,False,1.0784265995025637,0.0,16384,relErrorBound=1.0e-03
phi,sz3,nrmse,False,1.1483269929885864,0.0002718349472935,16384,relErrorBound=1.0e-03
phi,sz3,nrmse,False,1.642167091369629,0.0004970214330152,32768,relErrorBound=1.0e-03
phi,sz3,nrmse,False,2.0637848377227783,0.0004972895981779,65536,relErrorBound=1.0e-03
phi,sz3,nrmse,False,2.4193875789642334,0.0004972985854847,131072,relErrorBound=1.0e-03
phi,sz3,nrmse,False,3.0267786979675293,0.0004975412508584,1048576,relErrorBound=1.0e-03
phi,sz3,nrmse,False,3.15411376953125,0.0005762677185202,524288,relErrorBound=1.0e-03
phi,sz3,nrmse,False,3.248488187789917,0.0005762831496717,1048576,relErrorBound=1.0e-03
phi,sz3,nrmse,False,3.3771142959594727,0.0005772442836985,262144,relErrorBound=1.0e-03
phi,sz3,nrmse,False,3.4688165187835693,0.0005772515871784,524288,relErrorBound=1.0e-03
phi,sz3,nrmse,False,3.512458324432373,0.000577255378566,1048576,relErrorBound=1.0e-03
phi,sz3,nrmse,False,3.518141269683838,0.0009173744521595,1048576,relErrorBound=0.0e+00
phi,sz3,nrmse,False,3.7955784797668457,0.0009187672536428,1048576,relErrorBound=0.0e+00
phi,sz3,nrmse,False,4.200527667999268,0.0039605165877952,131072,relErrorBound=0.0e+00
phi,sz3,nrmse,False,4.500909805297852,0.0039615097053369,1048576,relErrorBound=0.0e+00
phi,sz3,nrmse,False,5.319988250732422,0.0045867019730142,1048576,relErrorBound=0.0e+00
phi,sz3,nrmse,False,5.362179756164551,0.0057694815072702,65536,relErrorBound=1.0e-02
phi,sz3,nrmse,False,5.406702518463135,0.0057699872283851,131072,relErrorBound=1.0e-02
phi,sz3,nrmse,False,5.498492240905762,0.0057702174586359,262144,relErrorBound=1.0e-02
phi,sz3,nrmse,False,5.544996738433838,0.0057703556945835,524288,relErrorBound=1.0e-02
phi,sz3,nrmse,False,5.567422866821289,0.0057704001542399,1048576,relErrorBound=1.0e-02
phi,sz3,nrmse,False,5.59119176864624,0.0091888936931378,131072,relErrorBound=0.0e+00
phi,sz3,nrmse,False,5.632060050964356,0.0091898355257607,262144,relErrorBound=0.0e+00
phi,sz3,nrmse,False,5.697711944580078,0.0091902269916717,524288,relErrorBound=0.0e+00
phi,sz3,nrmse,False,5.738244533538818,0.0091907063542639,1048576,relErrorBound=0.0e+00
phi,sz3,nrmse,False,5.794711589813232,0.0091914465257043,262144,relErrorBound=0.0e+00
phi,sz3,nrmse,False,5.801985740661621,0.0091914693042007,524288,relErrorBound=0.0e+00
phi,sz3,nrmse,False,5.8545756340026855,0.0091915203149949,1048576,relErrorBound=0.0e+00
phi,sz3,nrmse,False,6.357749938964844,0.0092544627292461,1048576,relErrorBound=0.0e+00
phi,sz3,nrmse,False,8.2815523147583,0.0395958475905099,65536,relErrorBound=0.0e+00
phi,sz3,nrmse,False,8.371627807617188,0.0396063130037974,131072,relErrorBound=0.0e+00
phi,sz3,nrmse,False,8.520479202270508,0.0396068990995364,262144,relErrorBound=0.0e+00
phi,sz3,nrmse,False,8.597601890563965,0.0396091623959771,524288,relErrorBound=0.0e+00
phi,sz3,nrmse,False,8.637275695800781,0.0396108693124283,1048576,relErrorBound=0.0e+00
phi,sz3,nrmse,False,11.27099609375,0.0446072605362983,1048576,relErrorBound=0.0e+00
phi,sz3,nrmse,False,11.30707550048828,0.0576971769655833,131072,relErrorBound=1.0e-01
phi,sz3,nrmse,False,11.595166206359863,0.057698056849715,262144,relErrorBound=1.0e-01
phi,sz3,nrmse,False,11.683963775634766,0.0576987437387815,524288,relErrorBound=1.0e-01
phi,sz3,nrmse,False,11.729955673217772,0.0576988680321199,1048576,relErrorBound=1.0e-01
phi,sz3,nrmse,False,11.97573184967041,0.0577319630545125,32768,relErrorBound=1.0e-01
phi,sz3,nrmse,False,12.470340728759766,0.0577327802984189,65536,relErrorBound=1.0e-01
phi,sz3,nrmse,False,12.749101638793944,0.0577331823781748,131072,relErrorBound=1.0e-01
phi,sz3,nrmse,False,12.890396118164062,0.0577333817825435,262144,relErrorBound=1.0e-01
phi,sz3,nrmse,False,12.961766242980955,0.0577335027323987,524288,relErrorBound=1.0e-01
phi,sz3,nrmse,False,13.00045680999756,0.0577335419593244,1048576,relErrorBound=1.0e-01
phi,sz3,nrmse,False,9572.900390625,0.289168469868919,1048576,relErrorBound=1.0e+00
phi,sz3,compression_throughput_mbps,True,6.357749938964844,324.6107788085937,1048576,relErrorBound=0.0e+00
phi,sz3,compression_throughput_mbps,True,9572.900390625,299.4468688964844,1048576,relErrorBound=1.0e+00
phi,sz3,decompression_throughput_mbps,True,2568.339111328125,3632.367431640625,262144,relErrorBound=1.0e+00
phi,sz3,decompression_throughput_mbps,True,9572.900390625,3596.87939453125,1048576,relErrorBound=1.0e+00
phi,zstd-trunc,psnr,True,1.085074543952942,,1048576,"truncBits=0, level=5"
phi,zstd-trunc,psnr,True,1.0966485738754272,154.80838012695312,1048576,"truncBits=1, level=5"
phi,zstd-trunc,psnr,True,1.1092201471328735,146.35655212402344,1048576,"truncBits=2, level=5"
phi,zstd-trunc,psnr,True,1.1344059705734253,139.36209106445312,1048576,"truncBits=3, level=5"
phi,zstd-trunc,psnr,True,1.1689159870147705,132.905517578125,1048576,"truncBits=4, level=5"
phi,zstd-trunc,psnr,True,1.2110344171524048,126.67709350585938,1048576,"truncBits=5, level=5"
phi,zstd-trunc,psnr,True,1.2654277086257937,120.5476531982422,524288,"truncBits=6, level=5"
phi,zstd-trunc,psnr,True,1.2855629920959473,114.4773406982422,1048576,"truncBits=7, level=5"
phi,zstd-trunc,psnr,True,1.378671646118164,108.43482208251952,1048576,"truncBits=8, level=5"
phi,zstd-trunc,psnr,True,1.443918228149414,102.4021453857422,1048576,"truncBits=9, level=5"
phi,zstd-trunc,psnr,True,1.5226045846939087,96.36943817138672,1048576,"truncBits=10, level=5"
phi,zstd-trunc,psnr,True,1.616213083267212,90.34629821777344,1048576,"truncBits=11, level=5"
phi,zstd-trunc,psnr,True,1.7275378704071045,84.32827758789062,1048576,"truncBits=12, level=5"
phi,zstd-trunc,psnr,True,1.8551989793777464,78.31336212158203,1048576,"truncBits=13, level=5"
phi,zstd-trunc,psnr,True,2.010283708572388,72.29193878173828,1048576,"truncBits=14, level=5"
phi,zstd-trunc,psnr,True,2.186499834060669,66.26573181152344,1048576,"truncBits=15, level=5"
phi,zstd-trunc,psnr,True,2.3708815574646,60.2457389831543,1048576,"truncBits=16, level=5"
phi,zstd-trunc,psnr,True,2.5841875076293945,54.25747299194336,1048576,"truncBits=17, level=5"
phi,zstd-trunc,psnr,True,2.88531231880188,48.247100830078125,1048576,"truncBits=18, level=5"
phi,zstd-trunc,psnr,True,3.2330880165100098,42.24373245239258,1048576,"truncBits=19, level=5"
phi,zstd-trunc,psnr,True,3.652949094772339,36.49042892456055,262144,"truncBits=20, level=5"
phi,zstd-trunc,psnr,True,4.181257247924805,30.629852294921875,262144,"truncBits=21, level=5"
phi,zstd-trunc,psnr,True,4.864570140838623,24.632532119750977,262144,"truncBits=22, level=5"
phi,zstd-trunc,psnr,True,5.726232528686523,21.547061920166016,262144,"truncBits=23, level=5"
phi,zstd-trunc,wasserstein_distance,False,1.085074543952942,0.0,1048576,"truncBits=0, level=5"
phi,zstd-trunc,wasserstein_distance,False,1.0966485738754272,6.898712712199996e-08,1048576,"truncBits=1, level=5"
phi,zstd-trunc,wasserstein_distance,False,1.1092201471328735,2.0704695202766746e-07,1048576,"truncBits=2, level=5"
phi,zstd-trunc,wasserstein_distance,False,1.1344059705734253,4.833017328564893e-07,1048576,"truncBits=3, level=5"
phi,zstd-trunc,wasserstein_distance,False,1.1689159870147705,1.0346991530241212e-06,1048576,"truncBits=4, level=5"
phi,zstd-trunc,wasserstein_distance,False,1.2110344171524048,2.1374378320615506e-06,1048576,"truncBits=5, level=5"
phi,zstd-trunc,wasserstein_distance,False,1.2654277086257937,4.3452560021250974e-06,524288,"truncBits=6, level=5"
phi,zstd-trunc,wasserstein_distance,False,1.2855629920959473,8.758594958635513e-06,1048576,"truncBits=7, level=5"
phi,zstd-trunc,wasserstein_distance,False,1.378671646118164,1.7579810446477495e-05,1048576,"truncBits=8, level=5"
phi,zstd-trunc,wasserstein_distance,False,1.443918228149414,3.523230043356307e-05,1048576,"truncBits=9, level=5"
phi,zstd-trunc,wasserstein_distance,False,1.5226045846939087,7.058065239107236e-05,1048576,"truncBits=10, level=5"
phi,zstd-trunc,wasserstein_distance,False,1.616213083267212,0.0001411806733813,1048576,"truncBits=11, level=5"
